Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M1,2026-M2,2026-M03
34,"Sovun, sirt-faol organik moddalar, yuvish vositalari, moylash materiallari, sun'iy va tayyor mum, tozalash va pardozlash uchun tarkiblar, sham va o'xshash buyumlar, yopishtirish uchun lepkalar, plastilin, ""tish davolash mumi"" va gips asosida tish davolash uchun tarkiblar","Мыло, поверхностно-активные органические вещества, моющие средства, смазочные материалы, искусственные и готовые воски, составы для чистки или полировки, свечи и аналогичные изделия, пасты для лепки, пластилин, ""зубоврачебный воск"" и зубоврачебные составы на основе гипса","Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster","Совун, сирт-фаол органик моддалар, ювиш воситалари, мойлаш материаллари, сунъий ва тайёр мум, тозалаш ва пардозлаш учун таркиблар, шам ва ўхшаш буюмлар, ёпиштириш учун лепкалар, пластилин, ""тиш даволаш муми"" ва гипс асосида тиш даволаш учун таркиблар",1234.6,2711.1,4508.6,5951.3,7294.3,8682.2,10064.0,11399.4,13131.3,14186.6,15529.9,16684.1,1227.8,2495.1,3525.0,5194.9,6700.1,8408.3,9934.2,11270.9,12974.1,14264.1,15597.6,17151.3,1643.3,3944.3,6083.6,8242.9,10356.2,12739.0,15337.7,17123.7,18814.0,20283.8,22094.9,652608.3,1851.5,4931.5,7299.8
42,"Charm buyumlari: egar-jabduq mahsulotlari va yuganlar; safar uchun anjomlar, sumkalar va shunga o'xshash mahsulotlar; hayvon ichki organlaridan tayyorlangan mahsulotlar (ipak qurtinig ipak hosil qiluvchi bezlaridan tashqari)","Изделия из кожи; шорно-седельные изделия и упряжь; дорожные принадлежности, сумки и аналогичные им товары; изделия из внутренних органов животных (кроме шелкоотделительных желез шелкопряда)","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","Чарм буюмлари: эгар-жабдуқ маҳсулотлари ва юганлар; сафар учун анжомлар, сумкалар ва шунга ўхшаш маҳсулотлар; ҳайвон ички органларидан тайёрланган маҳсулотлар (ипак қуртиниг ипак ҳосил қилувчи безларидан ташқари)",1169.1,3912.4,4592.8,4910.1,5614.0,6345.1,6759.5,7377.1,7611.1,8073.0,8601.0,9274.6,691.9,1217.8,1803.3,2343.1,2935.7,3284.3,3797.9,4427.8,5087.6,5851.3,6320.8,6877.4,444.3,1196.8,1882.7,2329.9,3095.1,3790.1,4393.9,4870.3,5286.3,6086.2,7041.2,8093.1,679.1,1320.2,1846.0
44,Yog'och va undan tayyorlangan mahsulotlar; pista ko'mir,Древесина и изделия из нее; древесный уголь,Wood and articles of wood; wood charcoal,Ёғоч ва ундан тайёрланган маҳсулотлар; писта кўмир,907.0,2651.9,2953.8,3766.6,5444.9,6932.9,8513.9,10115.9,11176.1,12371.6,13885.5,16552.1,1782.5,3664.6,4739.2,5257.9,6951.3,8541.2,10566.4,12230.1,14704.6,17230.7,19584.1,22387.5,2840.7,5249.1,7277.2,8603.4,9971.0,12105.8,14148.2,16126.5,17886.3,21084.3,24477.4,28082.1,2593.9,5436.0,8120.4
51,"Hayvonlarning juni, ingichka yoki dag'al tuki; ot sochidan ip va gazlama","Шерсть, тонкий или грубый волос животных; пряжа и ткань, из конского волоса","Wool, fine or coarse animal hair; horsehair yarn and woven fabric","Ҳайвонларнинг жуни, ингичка ёки дағал туки; от сочидан ип ва газлама",40.8,138.8,230.0,426.6,554.8,1039.5,1194.1,1283.0,1390.9,1503.4,1640.2,1815.6,68.6,137.5,262.7,340.3,651.8,831.5,916.6,1026.2,1098.3,1153.0,1258.4,1297.7,31.6,78.2,142.4,290.5,393.5,618.1,669.5,795.3,841.1,935.1,1010.7,1049.2,26.9,84.8,119.3
53,Boshqa o'simlik to'qimachilik tolalari; qog'ozdan yigirilgan ip va qog'ozdan yigirilgan ipdan gazlamalar,Прочие растительные текстильные волокна; бумажная пряжа и ткани из бумажной пряжи,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,Бошқа ўсимлик тўқимачилик толалари; қоғоздан йигирилган ип ва қоғоздан йигирилган ипдан газламалар,204.2,563.5,674.4,797.2,930.3,1069.7,1188.8,1287.4,1326.4,1356.9,1509.9,1629.9,30.4,287.7,318.3,347.1,464.2,640.7,892.6,939.5,1277.4,1319.5,1581.1,1614.5,54.4,154.1,165.0,226.5,450.1,516.3,631.9,928.5,1248.4,1410.7,1649.9,1947.9,45.1,222.2,399.7
56,"Vata, kigiz yoki fetr va noto'qima materiallar; maxsus yigirilgan ip; chilvirlar, arqonlar, kanatlar va troslar hamda ulardan tayyorlangan buyumlar","Вата, войлок или фетр и нетканые материалы; специальная пряжа; бечевки, веревки, канаты и тросы и изделия из них","Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","Вата, кигиз ёки фетр ва нотўқима материаллар; махсус йигирилган ип; чилвирлар, арқонлар, канатлар ва трослар ҳамда улардан тайёрланган буюмлар",3117.9,6269.9,10871.4,14826.1,19916.2,24946.8,28924.0,33472.6,37549.7,41524.3,46165.3,48777.9,3414.8,7814.4,12936.6,17719.9,24584.8,30269.0,36888.3,43212.4,49594.1,55542.5,60811.1,65690.9,7498.3,13236.8,19564.7,27237.1,35259.2,44584.1,51615.4,59293.3,68481.5,76128.5,86564.9,91885.7,2429.0,5653.1,11680.6
58,Maxsus gazlamalar; tafting to'qimachilik materiallari; krujeva; gobelenlar; pardozlash materiallari; kashtalar,Специальные ткани; тафтинговые текстильные материалы; кружева; гобелены; отделочные материалы; вышивки,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Махсус газламалар; тафтинг тўқимачилик материаллари; кружева; гобеленлар; пардозлаш материаллари; кашталар,1982.2,4575.2,5595.9,6901.8,7927.5,8969.2,9658.9,10451.6,10818.8,11430.2,12145.2,12794.8,735.7,1418.7,1947.2,2755.1,3216.7,3725.1,4277.3,5081.1,5555.7,6179.0,6935.7,7844.5,382.3,621.0,1387.7,1794.6,2291.7,2982.2,3512.5,4300.8,4803.5,5309.2,5950.0,6605.9,423.9,877.5,1367.9
59,"To'qimachilik materiallari, shimdirilgan, qoplangan yoki dublirlangan; texnik maqsaddagi to'qimachilik buyumlari","Текстильные материалы, пропитанные, с покрытием или дублированные; текстильные изделия технического назначения","Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","Тўқимачилик материаллари, шимдирилган, қопланган ёки дублирланган; техник мақсаддаги тўқимачилик буюмлари",129.2,1085.1,1205.6,1576.6,1794.2,2015.6,2183.5,2362.5,2713.0,2831.8,2992.2,3225.2,62.0,282.2,569.9,743.1,868.4,1049.5,1229.1,1459.7,1608.4,1753.0,1988.7,2070.5,189.0,313.8,666.1,766.2,861.2,973.3,1225.8,1348.2,1608.5,1688.9,1808.7,2011.5,34.7,226.6,517.9
60,Mashina yoki qo'lda to'qilgan trikotaj matolar,Трикотажные полотна машинного или ручного вязания,Knitted or crocheted fabrics,Машина ёки қўлда тўқилган трикотаж матолар,17078.8,41954.0,72753.1,102865.6,135912.8,173874.8,194693.0,222269.7,243711.5,265718.5,284757.1,306556.7,17958.0,42751.1,69005.1,94566.3,119427.2,144070.8,169268.2,196273.5,217408.6,240663.2,259763.1,279224.1,21766.1,42909.7,67800.4,90677.6,114890.6,139990.1,161568.9,181034.1,198591.3,215659.5,233562.1,251656.9,15788.2,35500.1,58023.6
61,"Kiyim-kechak predmetlari va jihozlari, mashina yoki qo'lda to'qilgan trikotaj",Предметы одежды и принадлежности к одежде трикотажные машинного или ручного вязания,"Articles of clothing and clothing accessories, knitted or crocheted","Кийим-кечак предметлари ва жиҳозлари, машина ёки қўлда тўқилган трикотаж",60682.6,141976.5,210808.8,275514.1,362100.8,472997.2,547760.2,621999.1,674717.8,727960.5,798840.5,861653.4,62658.3,131551.7,195827.2,250921.1,318380.8,381537.6,447847.4,512871.6,567956.1,622115.6,679086.4,737847.8,57608.6,124067.2,195596.9,269474.1,342146.8,425837.2,512459.5,596863.0,667125.5,751079.2,832619.6,898288.1,79473.1,171505.3,271165.0
64,"Poyabzal, getri va shunga o'xshash mahsulotlar, ularning qismlari","Обувь, гетры и аналогичные изделия; их детали","Shoes, gaiters and similar products; their details","Пойабзал, гетри ва шунга ўхшаш маҳсулотлар, уларнинг қисмлари",2856.4,8113.0,10575.4,13076.3,17953.1,20046.5,22219.3,24625.0,26911.3,29316.5,31190.6,32893.6,513.2,1582.0,3455.8,5084.9,6735.3,8162.3,9679.7,11994.9,14745.0,17226.4,19660.2,21187.8,595.2,1277.4,2308.0,3735.2,5682.8,7387.7,9265.9,12003.1,14651.7,17486.5,19596.8,21142.7,503.9,1990.1,4111.2
66,"Soyabonlar, quyosh soyabonlari, hassa, hassa-o'rindiqlar, minish uchun qamchi, xipchinlar va ularning qismlari","Зонты, солнцезащитные зонты, трости, трости-сиденья, хлысты, кнуты для верховой езды и их части","Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof","Соябонлар, қуёш соябонлари, ҳасса, ҳасса-ўриндиқлар, миниш учун қамчи, хипчинлар ва уларнинг қисмлари",0.0,0.0,0.4,0.4,0.8,1.6,3.1,5.8,5.8,5.8,5.8,5.8,0.0,0.0,0.0,1.2,1.2,2.3,2.3,2.3,2.3,3.2,5.1,5.1,0.0,0.0,0.4,0.7,3.1,4.0,4.1,4.2,4.2,5.6,4.2,4.2,0.0,0.4,0.9
67,"Ishlov berilgan patlar va parlar va pat yoki parlardan tayyorlangan mahsulotlar, sun'iy gullar, inson sochlaridan tayyorlangan mahsulotlar",Обработанные перья и пух и изделия из перьев или пуха; искусственные цветы; изделия из человеческого волоса,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,"Ишлов берилган патлар ва парлар ва пат ёки парлардан тайёрланган маҳсулотлар, сунъий гуллар, инсон сочларидан тайёрланган маҳсулотлар",32.8,79.8,106.9,141.8,203.0,266.4,344.5,437.0,534.4,596.5,667.1,795.4,61.3,116.8,154.6,178.3,222.6,258.2,343.3,478.6,570.4,689.8,824.8,915.8,73.3,116.5,161.9,218.2,261.9,332.7,395.8,515.3,611.7,729.5,838.2,902.2,79.7,170.8,314.6
71,"Tabiiy yoki sun'iy yetishtirilgan marvarid, qimmatbaho yoki yarim qimmatbaho toshlar, qimmatbaho metallar, qimmatbaho metallar bilan qoplangan metallar va ulardan tayyorlangan buyumlar: bijuteriya, tangalar","Жемчуг природный или культивированный, драгоценные или полудрагоценные камни, драгоценные металлы, металлы, плакированные драгоценными металлами, и изделия из них; бижутерия; монеты","Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof; imitation jewellery; coin","Табиий ёки сунъий етиштирилган марварид, қимматбаҳо ёки ярим қимматбаҳо тошлар, қимматбаҳо металлар, қимматбаҳо металлар билан қопланган металлар ва улардан тайёрланган буюмлар: бижутерия, тангалар",1182135.1,1182726.1,2412223.3,3065260.7,4444866.4,4461940.1,5728501.1,5744172.2,5752813.3,6987173.5,8322429.3,8334560.1,8579.3,1327864.7,2748695.1,3536791.9,4321254.4,4327393.9,4374191.1,5172701.8,5984799.4,6829181.6,6885762.5,7751591.4,54907.9,1868779.6,3736555.0,5669350.3,6719940.0,6791846.3,8021620.4,8879741.5,10404399.3,10456082.8,10477200.3,10536874.4,27818.8,99707.7,232968.3
81,Boshqa noqimmatbaho metallar; metall keramika; ulardan tayyorlangan buyumlar,Прочие недрагоценные металлы; металлокерамика; изделия из них,Other base metals; cermets; articles thereof,Бошқа ноқимматбаҳо металлар; металл керамика; улардан тайёрланган буюмлар,8811.8,13511.5,17578.5,20495.5,25312.7,28478.0,32371.4,36654.9,40501.6,43921.8,46901.6,50088.7,3512.7,6484.2,9815.5,11929.4,15561.8,18870.3,23084.9,26901.0,29926.2,33813.0,37114.4,39920.6,2952.7,6248.8,8750.6,12760.2,16268.0,19688.5,24368.7,29776.3,33195.8,38782.0,45146.8,51531.2,6226.4,14456.4,20185.3
86,"Temir yo'l lokomotivlari yoki tramvay motor vagonlari, harakatdagi tarkib va ularning qismlari; temir yo'l uskunalari va temir yo'l yoki tramvay yo'llari moslamalari va ularning qismlari; barcha turdagi mexanik (shu jumladan elektromexanik) signalizatsiya uskunalari","Железнодорожные локомотивы или моторные вагоны трамвая, подвижной состав и их части; путевое оборудование и устройства для железных дорог или трамвайных путей и их части; механическое (включая электромеханическое) сигнальное оборудование всех видов","Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","Темир йўл локомотивлари ёки трамвай мотор вагонлари, ҳаракатдаги таркиб ва уларнинг қисмлари; темир йўл ускуналари ва темир йўл ёки трамвай йўллари мосламалари ва уларнинг қисмлари; барча турдаги механик (шу жумладан электромеханик) сигнализация ускуналари",349.2,2121.9,3771.7,20702.3,21807.8,21946.2,23353.6,23929.0,26998.5,27292.2,27523.9,28231.3,641.5,1988.9,2076.5,2829.1,2876.7,3575.1,4523.3,4539.3,5203.8,10542.7,12382.8,13590.9,1073.1,3268.1,3699.1,4594.8,5804.3,6416.6,9187.2,9618.0,9647.1,10071.6,10901.3,15627.5,973.0,3034.6,3844.7
90,"Optik, fotografik, kinematografik, o'lchov, nazorat, aniqlik, tibbiy yoki jarrohlik asboblari va apparatlari; ularning qismlari va kerakli jihozlari","Инструменты и аппараты оптические, фотографические, кинематографические, измерительные, контрольные, прецизионные, медицинские или хирургические; их части и принадлежности","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","Оптик, фотографик, кинематографик, ўлчов, назорат, аниқлик, тиббий ёки жарроҳлик асбоблари ва аппаратлари; уларнинг қисмлари ва керакли жиҳозлари",1069.5,3025.4,3969.5,5282.3,6759.0,9436.5,12292.4,14153.5,15705.4,17356.1,19784.8,21637.8,2388.9,3779.6,5315.7,7430.3,8330.9,10706.5,12466.9,15521.1,16670.1,19894.6,22195.4,26693.6,1556.0,3350.5,5085.7,7052.2,9647.9,14293.9,21503.3,24346.6,27739.6,30466.6,31924.8,35257.1,1718.5,2797.5,3497.4
91,Barcha turdagi soatlar va ularning qismlari,Часы всех видов и их части,Clocks and watches and parts thereof,Барча турдаги соатлар ва уларнинг қисмлари,2.6,10.6,11.5,12.2,247.1,248.5,346.0,457.0,457.5,535.3,536.6,538.0,157.3,347.4,628.1,802.9,804.2,805.7,805.9,808.7,809.8,810.6,815.2,855.2,326.0,358.5,327.5,408.0,424.2,431.8,463.3,432.4,452.6,453.7,453.0,457.5,18.6,27.0,30.1
94,"Mebel; to'shak buyumlari, matraslar, matras asoslari, divan yostiqlari va mebellarning o'xshash tiqma jihozlari; boshqa joyda ko'rsatilmagan yoki kiritilmagan chiroqlar va yoritish uskunalari; chiroqli peshlavhalar, nomli yoki manzilli chiroqli taxtachalar va o'xshash buyumlar; yig'ma qurilish konstruksiyalari","Мебель; постельные принадлежности, матрацы, основы матрацные, диванные подушки и аналогичные набивные принадлежности мебели; светильники и осветительное оборудование, в другом месте не поименованные или не включенные; световые вывески, световые таблички с именем или названием, или адресом и аналогичные изделия; сборные строительные конструкции","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings","Мебель; тўшак буюмлари, матраслар, матрас асослари, диван ёстиқлари ва мебелларнинг ўхшаш тиқма жиҳозлари; бошқа жойда кўрсатилмаган ёки киритилмаган чироқлар ва ёритиш ускуналари; чироқли пешлавҳалар, номли ёки манзилли чироқли тахтачалар ва ўхшаш буюмлар; йиғма қурилиш конструкциялари",381.3,2530.9,3866.1,5066.1,6546.6,8671.5,10392.7,11674.7,12588.6,14094.2,15350.2,16583.6,785.5,2269.2,4761.3,6087.0,7697.2,9303.2,10891.6,12550.3,14174.6,16212.2,18728.3,21765.7,862.4,2239.3,4016.9,5652.0,8203.6,10383.2,12053.5,13826.2,15414.8,17925.2,21524.4,24621.1,2760.8,6766.8,10732.4
95,"O'yinchoqlar, o'yin va sport inventari, ularning qismi va ashyolari","Игрушки, игры и спортивный инвентарь; их части и принадлежности","Toys, games and sports requisites; parts and accessories thereof","Ўйинчоқлар, ўйин ва спорт инвентари, уларнинг қисми ва ашёлари",469.1,1544.4,2413.0,3209.7,4016.2,4596.4,5193.2,5967.7,6417.0,7204.6,7944.4,8486.3,422.8,1085.8,1714.2,2470.3,3108.2,3646.8,4144.6,4667.0,4980.5,5655.5,6389.0,6910.6,323.4,790.6,1344.1,1865.8,2387.2,2799.3,3224.5,3566.5,4182.6,4828.3,5369.9,6312.4,256.9,860.6,1663.8
97,"Sa'nat asarlari, kolleksiyalar va antikvariat","Произведения искусства, предметы коллекционирования и антиквариат","Works of art, collectors' pieces and antiques","Саънат асарлари, коллекциялар ва антиквариат",22.2,22.5,23.1,23.5,26.8,26.8,146.4,376.6,377.7,377.7,377.7,378.4,0.5,0.5,0.5,0.6,1.5,1.5,7.3,11.7,11.7,11.7,11.7,15.2,0.0,0.0,0.0,6.0,6.0,40.6,47.3,57.0,57.0,118.2,118.2,121.4,0.0,0.6,2.2
06,"Tirik daraxtlar va boshqa o'simliklar; piyozlari, ildizlari va boshqa shunday o'simlik qismlari; dekorativ va kesilgan yashil gullar","Живые деревья и другие растения; луковицы, корни и прочие аналогичные части растений; срезанные цветы и декоративная зелень","Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage","Тирик дарахтлар ва бошқа ўсимликлар; пиёзлари, илдизлари ва бошқа шундай ўсимлик қисмлари; декоратив ва кесилган яшил гуллар",242.8,1467.8,2184.6,2279.5,2415.6,2466.1,2509.8,2721.8,2774.5,2908.0,3154.9,3620.8,171.5,1081.6,1526.4,1809.6,2026.5,2195.5,2400.4,2739.9,2822.7,2972.5,3140.7,3429.4,320.3,1155.2,2113.4,2555.9,2723.2,2817.6,2890.9,2954.5,3047.6,3140.5,3432.1,4049.7,378.4,2071.7,2809.1
31,O'g'itlar,Удобрения,Fertilisers,Ўғитлар,9202.4,24589.6,58943.8,77627.0,95575.1,124338.1,154608.3,197576.3,244721.0,266227.3,311492.5,337089.8,12320.6,33593.5,53764.7,78720.1,109041.5,151751.1,184742.8,211760.6,242124.7,283392.1,319870.6,358709.4,25215.9,55911.7,88083.4,126552.7,166504.6,208662.8,252763.7,302332.5,340476.6,385713.4,427286.8,468757.4,28503.0,52650.6,82814.3
17,Shakar va shakardan tayyorlangan qandolat mahsulotlari,Сахар и кондитерские изделия из сахара,Sugars and sugar confectionery,Шакар ва шакардан тайёрланган қандолат маҳсулотлари,308.3,902.9,1699.5,2589.5,3367.5,3804.7,4270.9,4663.2,5279.5,5955.0,8261.2,8857.0,452.0,1235.7,1888.0,2446.7,3283.5,3660.7,4177.2,4691.9,5356.2,6386.1,7221.2,8085.9,493.3,1302.0,2354.2,2947.7,3740.7,4595.3,5231.0,5908.2,6855.0,7908.5,9297.7,10581.2,924.2,1990.0,2860.2
57,Gilamlar va boshqa to'qimachilik pol qoplamalari,Ковры и прочие текстильные напольные покрытия,Carpets and other textile floor coverings,Гиламлар ва бошқа тўқимачилик пол қопламалари,2497.4,9288.2,12086.4,14889.7,19207.8,22985.2,42367.3,44267.5,46893.6,49103.8,51679.2,54055.9,1962.7,3675.1,5937.4,8154.7,10028.1,11653.3,13037.1,15086.2,17041.4,19080.4,21843.4,25025.4,1619.1,3428.6,5409.0,6922.4,8963.8,10834.9,12830.0,46758.7,71121.4,73890.3,76524.3,79418.4,2070.2,3818.6,12519.7
69,Keramika buyumlari,Керамические изделия,Ceramic products,Керамика буюмлари,2300.9,5463.6,11964.8,18090.9,25301.3,35558.5,42202.7,49276.8,55327.4,59748.1,65321.2,69236.2,3842.6,8510.8,12791.5,18434.2,24052.4,28981.7,35761.6,43866.7,51263.1,58551.2,66189.6,71397.0,4237.4,9802.7,17026.5,25282.4,33088.4,41014.1,49645.3,58851.7,66189.0,74116.0,82265.3,89905.1,5659.9,11071.3,17128.0
70,Shisha va shishadan tayyorlangan buyumlar,Стекло и изделия из него,Glass and glassware,Шиша ва шишадан тайёрланган буюмлар,1281.9,3943.3,6071.8,8775.5,10957.9,13012.6,14986.2,17110.6,19347.0,21553.6,23734.2,25728.6,1007.0,2483.9,3614.1,5100.2,6887.6,8595.4,10577.4,12796.3,14901.6,17123.9,19676.4,21879.2,1526.2,3413.1,5035.2,7397.7,10083.3,12221.4,15431.9,18859.0,21726.8,24505.2,27306.7,29383.5,1820.9,4601.4,8106.4
80,Qalay va undan tayyorlangan buyumlar,Олово и изделия из него,Tin and articles thereof,Қалай ва ундан тайёрланган буюмлар,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
07,Sabzavotlar va ba'zi istemolga yaroqli bo'lgan ildizli mevalar va qulupnay mevalari,Овощи и некоторые съедобные корнеплоды и клубнеплоды,Edible vegetables and certain roots and tubers,Сабзавотлар ва баъзи истемолга яроқли бўлган илдизли мевалар ва қулупнай мевалари,31270.1,63271.9,101709.6,156626.1,231294.7,277948.6,312941.0,335636.1,347175.8,415999.0,513594.7,563448.1,52014.8,104301.6,152659.7,210614.4,274959.3,318673.8,384390.6,429369.8,457001.8,531943.1,626473.0,694320.5,47463.3,100245.2,169976.8,265611.9,368412.5,426208.1,518415.2,589796.2,640581.4,769737.5,879917.8,976418.0,42285.8,99805.6,165121.6
08,"Iste'mol qilinadigan mevalar va yong'oqlar, sitrus mevalari yoki qovun po'stlog'i",Съедобные фрукты и орехи; кожура цитрусовых плодов или корки дынь,Edible fruit and nuts; peel of citrus fruit or melons,"Истеъмол қилинадиган мевалар ва ёнғоқлар, цитрус мевалари ёки қовун пўстлоғи",24455.3,46008.0,67562.9,83583.3,155545.1,258471.4,329047.4,390989.7,438438.2,482028.7,516762.1,547562.6,18234.7,34919.4,50313.1,63809.9,115546.5,253329.1,367858.0,453830.4,541533.3,649734.1,734393.3,789910.3,31317.7,61527.5,92186.1,116695.0,212524.5,378806.6,503122.5,629547.3,760064.1,891217.2,995503.1,1071219.6,51980.1,95858.4,129920.0
09,"Qahva, choy, mate yoki paragvay choyi va ziravorlar","Кофе, чай, мате, или парагвайский чай, и пряности","Coffee, tea, maté and spices","Қаҳва, чой, мате ёки парагвай чойи ва зираворлар",686.2,2036.7,3794.4,4672.0,5349.5,6135.5,6797.7,7730.1,9147.0,10997.5,11776.7,12123.1,1109.2,2058.7,3085.5,4070.7,4671.7,5224.5,5599.4,6174.2,6926.0,7868.3,8683.6,9845.7,812.8,1894.1,3483.4,4464.5,5721.6,6587.2,6961.5,7533.6,8064.1,9556.5,10525.9,12161.6,1648.1,2607.9,4620.8
46,"Poxol, somon va boshqa to'qish materiallaridan buyumlar; savatsimon va to'qilgan buyumlar","Изделия из соломы, альфы или прочих материалов для плетения; корзиночные изделия и плетеные изделия","Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork","Похол, сомон ва бошқа тўқиш материалларидан буюмлар; саватсимон ва тўқилган буюмлар",0.8,2.7,5.4,5.9,6.5,6.7,7.3,7.6,8.9,9.8,10.9,11.2,0.3,0.9,1.1,1.7,2.1,2.2,2.7,7.6,9.1,11.0,13.2,17.8,1.0,1.6,2.1,2.6,3.5,4.2,5.0,5.9,7.8,8.7,13.0,17.9,1.7,6.1,9.7
96,Turli tayyor buyumlar,Разные готовые изделия,Miscellaneous manufactured articles,Турли тайёр буюмлар,3139.7,8737.8,10020.4,11861.3,15838.0,16202.5,16614.8,17102.3,17853.5,18428.6,19299.4,20000.8,777.9,1629.2,2370.7,3240.9,4222.9,5146.7,5769.0,6578.4,7400.7,8175.1,8938.1,10173.7,668.8,1395.2,2464.7,3460.2,4156.6,4738.5,5591.4,6505.9,7030.9,7885.8,8660.5,9996.8,945.2,1628.4,2356.9
27,"Mineral yoqilg'i, neft va uni qayta ishlash mahsulotlari; bitumlashgan moddalar; mineral mumlar","Топливо минеральное, нефть и продукты их перегонки; битуминозные вещества; воски  минеральные","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","Минерал ёқилғи, нефт ва уни қайта ишлаш маҳсулотлари; битумлашган моддалар; минерал мумлар",15047.0,37619.7,102758.7,211521.6,321532.6,425021.1,531963.0,601964.3,679137.7,768292.8,870216.0,940639.3,40466.6,109976.2,210894.1,342963.5,459474.8,585583.5,785492.3,878867.9,1010932.6,1129380.5,1217495.8,1314980.6,66060.5,143615.4,258293.9,417606.9,596867.8,733970.0,876172.3,1003525.6,1119945.7,1242289.3,1384792.6,847528.1,59455.3,124377.8,243828.7
47,Yog'och yoki boshqa tolali sellyuloza materiallaridan iborat massa; qayta tiklanuvchan qog'oz yoki karton (makulatura va chiqindilar),Масса из древесины или из других волокнистых целлюлозных материалов; регенерируемые бумага или картон (макулатура и отходы),Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,Ёғоч ёки бошқа толали целлюлоза материалларидан иборат масса; қайта тикланувчан қоғоз ёки картон (макулатура ва чиқиндилар),2039.0,4961.8,8617.8,13089.5,16816.6,19909.4,24334.9,27727.8,31135.0,34750.3,39455.4,42077.8,3587.9,7190.1,9670.8,12070.9,14311.9,16544.4,18497.1,21677.3,24445.8,26701.2,29680.3,32668.2,2076.0,4243.7,6500.4,8991.8,10348.3,12308.9,15181.9,17727.8,20808.3,23133.1,25717.2,28080.1,88.3,3811.4,5937.9
14,"To'qilgan buyumlarni tayyorlash uchun o'simlik materiallari; boshqa joyda nomlanmagan yoki kiritilmagan, kelib chiqishi o'simlikka mansub boshqa mahsulotlar","Растительные материалы для изготовления плетеных изделий; прочие продукты растительного происхождения, в другом месте не поименованные или не включенные",Vegetable plaiting materials; vegetable products not elsewhere specified or included,"Тўқилган буюмларни тайёрлаш учун ўсимлик материаллари; бошқа жойда номланмаган ёки киритилмаган, келиб чиқиши ўсимликка мансуб бошқа маҳсулотлар",0.0,0.0,0.0,0.0,0.0,5.5,5.5,12.5,18.0,18.0,21.5,21.7,0.0,0.1,2.4,51.8,107.0,140.7,170.2,183.0,214.9,237.1,279.8,333.1,90.5,214.9,287.7,334.5,348.7,377.4,377.4,377.4,382.0,386.6,391.2,395.8,2.2,2.2,3.1
18,Kakao va kakaodan tayyorlangan mahsulotlar,Какао и продукты из него,Cocoa and its products,Какао ва какаодан тайёрланган маҳсулотлар,1792.2,3071.3,4608.5,5588.8,6521.7,7366.2,7964.9,8733.0,9646.2,10958.4,12304.2,13364.0,768.0,1654.7,2945.4,3551.5,4393.5,4802.4,5457.2,6278.5,7142.7,8449.5,9959.2,11260.5,868.4,2049.9,3793.8,4909.9,6090.5,6575.9,7080.4,8013.3,9245.9,11163.8,13047.9,14911.2,1275.2,2650.9,3929.8
